"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
0.756935276325948,7.55333778601943,12.2426695263792,3.71130197239732e-33,4.67462687566741e-31,64.3822655806051,"DTX3L"
-0.45517916919928,10.1831385451385,-12.235684313616,4.01810464994464e-33,4.95338262591048e-31,64.3036979587894,"EIF3H"
0.553172941516304,11.0365164247527,12.2046387429658,5.71655671613178e-33,6.9003603360974e-31,63.9549652489495,"TAP1"
0.727283921565428,10.189843261733,12.1825757161603,7.34090711482692e-33,8.68024812720554e-31,63.7075884625357,"TMEM140"
1.48495301119574,7.38102663627773,12.1504629722875,1.05571368731904e-32,1.2233610208653e-30,63.348208739322,"RTP4"
1.22604855235806,7.2059754178822,12.1024795132932,1.81417943653168e-32,2.06105012848324e-30,62.8127151210832,"HES4"
0.655922512939046,9.55499554042613,12.0843031332401,2.22611267133397e-32,2.48040323417481e-30,62.6103368026563,"KCNJ2"
0.713174807975613,7.23975830502684,12.0585784353838,2.97254120232039e-32,3.24960447664987e-30,62.3243558447035,"LHFPL2"
-0.551526321956777,11.2721903117814,-11.9070940439084,1.61466216346455e-31,1.73247269909511e-29,60.6508253414833,"RPS5"
1.19827651393241,6.02458550072862,11.7711058184779,7.26440293569358e-31,7.65271829261975e-29,59.1638703562962,"LGALS3BP"
-0.539520574282171,8.25675771246658,-11.7662560867797,7.66258547174043e-31,7.92803932558287e-29,59.1111110195251,"ANXA2R"
-0.608015830859492,4.27571159127353,-11.7295070382243,1.1474301424945e-30,1.16406604026472e-28,58.711930050007,"CRIP2"
0.513610658999233,9.47732591364258,11.7281007823603,1.16527149353389e-30,1.16406604026472e-28,58.6966760607769,"LMO2"
0.963431730832881,4.44977408840766,12.1399480393157,1.35160072807328e-30,1.32731773194179e-28,58.4785118579151,"NA..126"
1.02707714200058,7.09771654712073,11.6153000401523,3.99683848920475e-30,3.80488296854339e-28,57.4782122179171,"KLHDC8B"
0.741070474401273,7.40052668595496,11.6150935137523,4.00583122335428e-30,3.80488296854339e-28,57.4759906132319,"REM2"
-0.514368807213125,11.9064827522634,-11.5812978744703,1.91175649677394e-29,1.78656728101745e-27,56.0030398092472,"TOMM7"
-0.518161448528033,6.80517855150581,-11.3751404934704,5.33052164841835e-29,4.90238768745014e-27,54.9178215403106,"TMEM109"
-0.606002313332183,6.94077910584105,-11.2991719128744,1.19809608089668e-28,1.08465135823678e-26,54.1175306169967,"STT3A"
0.700287392184299,9.64116446155473,11.2912513941733,1.3033071063219e-28,1.16174790369679e-26,54.0343593227308,"ADM"
-0.639868577146812,6.81993294527987,-11.2423527583507,2.18898001713721e-28,1.92165912413531e-26,53.5220075265215,"THOC1"
0.796017215954485,3.62038057430642,11.526101988707,5.31054712917239e-28,4.59243433827237e-26,52.6422706175184,"NA..13"
0.51294325789989,10.4003883812852,11.1407086422847,6.39259335590456e-28,5.44686557413397e-26,52.4631776855081,"HCP5"
0.527864278067363,8.82391978478359,11.1221139819354,7.7702011394639e-28,6.52471672493534e-26,52.2703814604223,"TRIM21"
0.727177912301659,7.53339415871278,11.0525890973672,1.60788692521696e-27,1.3308709778153e-25,51.5520074893964,"H1F0"
-0.332150156890029,12.8575998210368,-11.0509860622041,1.63499877965067e-27,1.33425111680225e-25,51.5354902484495,"RPL19"
-0.451758225020219,12.1036941079661,-11.00729436811,2.57690253991333e-27,2.07369073836915e-25,51.0861076915395,"RPS8"
-0.41923827929874,7.1207388036519,-10.9842965928187,3.27210913393929e-27,2.59706853726634e-25,50.8501927415883,"MED10"
-0.533424055874159,7.79183827768155,-10.9406604488097,5.14201669046876e-27,4.02606009521297e-25,50.4037511018958,"PHB2"
-0.627823165888294,6.50453960313249,-10.9278755833129,5.86842518772645e-27,4.53355407169161e-25,50.2732433486783,"EIF2D"
0.839567656313768,4.70168039478767,10.898764671568,7.92461352446237e-27,6.04147510009671e-25,49.9765775874695,"LOC101930164"
0.56842798796258,6.00176394991995,11.2179477533872,9.89305220484844e-27,7.44420058115479e-25,49.7856944581426,"NA..430"
0.511335161416359,10.7492386681648,10.855105081823,1.24185672205934e-26,9.22476647129723e-25,49.5329468420594,"HIST1H2AC"
-0.373671342511623,9.10675233539119,-10.8443774000638,1.38645298114378e-26,1.01684918642368e-24,49.4241802335296,"SS18L2"
0.765748858916216,4.55232555607343,10.8257800240617,1.67777030246018e-26,1.21512514155678e-24,49.2358471572532,"TSIX"
-0.854213065156422,8.20098072201321,-11.1352559588626,2.14975823222533e-26,1.53774064166834e-24,49.027790453953,"NA..616"
0.593177397085691,4.83686220033146,11.1284743717468,2.29065579869443e-26,1.60151700002289e-24,48.9657990835251,"NA..426"
-0.344817632999332,3.76874861216515,-10.7952067054703,2.29419936144114e-26,1.60151700002289e-24,48.9268515037745,"SERPINF1"
0.820293697006792,7.65243278472108,10.7477289164293,3.72403403899035e-26,2.56869681213216e-24,48.4485278477452,"TLR2"
-0.566984782588021,6.661078716263,-10.7375441306513,4.13085600429392e-26,2.81578584575047e-24,48.3461605971047,"TTC19"
1.04941550274427,8.48112043418508,10.7077558238324,5.59140827180853e-26,3.76704878219286e-24,48.0472480316028,"ANXA3"
0.524138360066123,11.8386198378926,10.6950176728249,6.36281451276469e-26,4.23748819390329e-24,47.9196491683111,"AQP9"
0.491877467738078,9.03789415073695,10.6181399898523,1.38410616671857e-25,9.11308082950838e-24,47.15239917871,"ZNFX1"
-0.416332725957482,9.47061210983855,-10.5997099477428,1.66636801047673e-25,1.08482429805643e-23,46.9691894374105,"MRPS6"
0.612849190023223,8.39249204869063,10.5748058788713,2.14039196592931e-25,1.37793678339938e-23,46.7220684019135,"HSH2D"
0.886558891099406,8.55808063361462,10.4586592174363,6.83316053135033e-25,4.35069583721361e-23,45.5763352356471,"FCGR1A"
-0.715924158488492,7.95670870700884,-10.7463632924757,7.86060042550773e-25,4.95046944189041e-23,45.5138721304653,"NA..521"
-0.248905995372213,3.2955507656214,-10.3687037030747,1.6662788241238e-24,1.03810962440573e-22,44.6966597690385,"LOC541473"
-0.371938252056744,8.78415960760758,-10.2086724435446,8.00298470141075e-24,4.93290354893339e-22,43.148385436045,"RPA2"
-0.313450645084673,10.5883277780576,-10.2029931179994,8.45800763904279e-24,5.15849434322252e-22,43.0938323094416,"SLC25A5"
0.898667519008196,8.51689460581712,10.4246235179991,1.44652110893198e-23,8.73035760953323e-22,42.6713737928437,"NA..561"
-0.641296042969415,5.22608004554535,-10.1196053738214,1.89909090228523e-23,1.13436419462274e-21,42.2959589156126,"CD40LG"
-0.503150669285761,6.34994723023374,-10.069446592794,3.08056752073367e-23,1.82130696072764e-21,41.818839947445,"ASTE1"
0.851283624816338,8.8764828567645,10.0398589578919,4.09380875182065e-23,2.39591190990393e-21,41.5383895573586,"LAP3"
0.426156701338084,4.8124975369412,10.2918131745827,4.72899465771183e-23,2.73997950467823e-21,41.5155885606982,"NA..305"
1.03248178987252,5.11905253528935,10.0122290840491,5.33538441537746e-23,3.06071458442544e-21,41.2771617150159,"BATF2"
-0.383931205171211,10.1817741912283,-10.0093610790595,5.48391713756818e-23,3.11507998971275e-21,41.2500828903047,"SOD1"
-0.452158948244791,8.43889109613976,-9.97152922192172,7.87255679863982e-23,4.4285042807106e-21,40.8935353170543,"AKR1B1"
0.566071227119621,7.35697647036966,9.96738635941285,8.18991762191637e-23,4.56272910590225e-21,40.8545641331449,"DDIT3"
0.422992393230232,10.4135933770798,9.94647317864108,9.99601043865682e-23,5.51589376015025e-21,40.6580587018651,"NAGK"
0.526068090470214,10.1810163971591,9.92385294131103,1.23953560052249e-22,6.77534836738426e-21,40.4459292673723,"TMEM123"
-0.577306043263917,6.35511813489882,-9.91548985036534,1.34200865359791e-22,7.26691414854794e-21,40.3676108708906,"DANCR"
0.599577990951874,5.78125156352428,9.90676759046052,1.45782693732281e-22,7.8209715507855e-21,40.2859919468945,"TUFT1"
-0.433323906297414,6.94968982921279,-9.89211004723987,1.6751652957204e-22,8.90450249853578e-21,40.1489782906591,"C1orf131"
-0.688012451052147,5.65610111002553,-9.8325717624157,2.94033820169948e-22,1.54861855364286e-20,39.5943049781463,"CACNA2D3"
-0.854347111639334,6.231780769361,-10.0678492628684,3.40339605451431e-22,1.74506873804035e-20,39.5903129015238,"NA..261"
0.629683478855336,9.56306542552537,9.83162092099731,2.96680461605726e-22,1.54861855364286e-20,39.5854710731364,"FFAR2"
-0.475089767678462,4.50198878849297,-9.8224970022078,3.23306960714998e-22,1.6725361878417e-20,39.5007431968708,"CELA1"
-0.591865411447655,6.22684825686403,-9.78036780994748,4.80365061247738e-22,2.44143435514859e-20,39.1104329170695,"ANKRD46"
-0.509755424793078,6.16417509660122,-9.73727224778003,7.19117412248197e-22,3.62310111875309e-20,38.7127293087487,"C14orf169"
-1.84078778501551,4.58527951435805,-9.73629799947775,7.25693567005388e-22,3.6247142476114e-20,38.703756793731,"RPS4Y1"
-0.783967397561917,7.59429970589319,-9.73292883510782,7.48897796403735e-22,3.70864430116516e-20,38.672734091646,"HLA.DPB1"
1.30308925176636,5.5182245440173,9.66653299784968,1.38979962434407e-21,6.82415171478773e-20,38.0633437376855,"ELANE"
-0.553898491337397,6.17607625188791,-9.64387037453625,1.71489587676587e-21,8.34966950418609e-20,37.8562028185692,"GZMM"
-0.465430779032179,6.86377698503003,-9.62318610977493,2.07677595917224e-21,1.00273665895366e-19,37.6675269080252,"NME3"
-0.398358804397362,7.15375576998265,-9.61489662680139,2.24217579635352e-21,1.07365012926217e-19,37.5920151260459,"C18orf21"
0.39142040125206,7.24298398911847,9.60533823618239,2.44913432828973e-21,1.16313805722219e-19,37.5050172555718,"RIPK3"
-0.420389632883002,6.78680767549035,-9.60138495743313,2.54016034335145e-21,1.18765720079955e-19,37.4690583978432,"RBM4B"
0.395083609116176,8.26281359782482,9.60131680520686,2.54175859335769e-21,1.18765720079955e-19,37.4684386051023,"TMEM60"
-0.316238362376532,8.8319590699595,-9.5873135564195,2.89218516677316e-21,1.3405856685027e-19,37.3411738634116,"CWC15"
-0.857330767153405,6.41583510316859,-9.54186813044261,4.39304794593367e-21,2.02010474593172e-19,36.9293101873715,"CD160"
-0.402807310191163,7.37690962472562,-9.53143455415099,4.83434087805688e-21,2.20552527932768e-19,36.8350019600327,"ZNF581"
-0.76091597586251,6.45542792088387,-9.5243254009541,5.15988276606511e-21,2.33565318332666e-19,36.7707962983953,"AKR1C3"
-0.593356411349766,8.74780576357857,-9.52203183597952,5.26946919030393e-21,2.35852076591055e-19,36.7500914106515,"IL2RB"
-0.52852128726031,6.61119180072096,-9.52156997579371,5.29181393801125e-21,2.35852076591055e-19,36.7459225671064,"MRPS9"
0.496700969634995,7.07248383557121,9.51902640595939,5.41656263674967e-21,2.39569190208607e-19,36.7229670641531,"SRBD1"
0.334680002564725,9.15388992692714,9.48789607065726,7.200747777227e-21,3.16069186524646e-19,36.4424674455193,"NDRG1"
-0.486168999948502,12.1464282950989,-9.52299262924814,9.25160148377832e-21,4.03035932308358e-19,36.3047264447442,"RPL19P12"
-0.39023831518598,7.64338635510789,-9.45906313045348,9.36670014424959e-21,4.05004930117777e-19,36.1834095494725,"STOML2"
-0.418427449951682,12.811797390844,-9.50384950146698,1.09758148717537e-20,4.67577548535842e-19,36.136690366403,"RPSAP9"
0.565146027942028,9.87129948546115,9.45206034892757,9.98340498527722e-21,4.28472951738491e-19,36.1205986718056,"CXCR1"
-0.351919178087079,8.86722773397068,-9.44084388682334,1.10559413443925e-20,4.67577548535842e-19,36.0200812270357,"PABPC4"
0.769997717004382,6.27344934159625,9.39391123195255,1.69248628034969e-20,7.10598949880153e-19,35.6006615141121,"ASPRV1"
-1.07256955174013,6.03287096705704,-9.57245008623942,2.40059080497201e-20,9.86455540709776e-19,35.4406733827425,"NA..577"
0.529269273340063,6.01385671676562,9.37456260168558,2.01617139949309e-20,8.40409862493738e-19,35.4283011579243,"MYBPC3"
-0.363313209441716,8.55398096720374,-9.3588287659794,2.32395870271058e-20,9.61786908821793e-19,35.2883793382473,"PRPF8"
-0.490254226104744,5.26940195309968,-9.34624151092135,2.60329767357613e-20,1.0622187831479e-18,35.1765936392621,"ILF3.AS1"
-0.327841216207178,9.32827405453611,-9.33487625776675,2.88391899490104e-20,1.16849137457739e-18,35.0757775750388,"CDC37"
-0.525558976350321,6.39916856649499,-9.3038025159297,3.81324228948308e-20,1.53430040453229e-18,34.8007044270666,"CHMP7"
0.397009872130125,9.44259736551914,9.26746831662983,5.2806547887525e-20,2.11007681696772e-18,34.4801202090609,"LYSMD2"
0.364120780376295,11.9024015672506,9.25429807270095,5.94043470250654e-20,2.35745744289883e-18,34.3641977204576,"MNDA"
0.755023740500939,11.4214386355074,9.25201319610743,6.06292465534261e-20,2.38969969068402e-18,34.3441018284252,"HBM"
-0.327693986787116,8.72275579148918,-9.24243658718416,6.60408303009259e-20,2.58540926191598e-18,34.2599229182347,"DAP3"
-0.461262102610336,4.83937966001046,-9.2337123689949,7.13852203602525e-20,2.77587897159264e-18,34.1833055280023,"IFFO2"
0.570868926490355,4.86116536147528,9.41827810881531,8.74650260115967e-20,3.35610834908074e-18,34.180752210643,"NA..319"
-0.378424799624878,7.18929023444533,-9.21953976668251,8.09933959611289e-20,3.12850490799187e-18,34.058979818033,"GALNT11"
0.448743375064737,8.64945454590864,9.19838041387186,9.77658597228309e-20,3.72668020548738e-18,33.8736876874266,"SQRDL"
0.289920386833776,4.99953030946735,9.19592091110492,9.99257361275617e-20,3.78411578511825e-18,33.8521749784371,"RGP1"
-0.547247861124834,6.40171999409216,-9.14449710415464,1.57609671812923e-19,5.9298080421044e-18,33.4035817715078,"MGMT"
1.02387040854791,9.0269139641358,9.14191939143951,1.61241672979298e-19,6.02731776285195e-18,33.3811554864111,"LCN2"
-0.59289126098572,9.46987109277188,-9.12910185450637,1.805676781512e-19,6.70646876415418e-18,33.2697274977382,"RPL23"
-0.3947534169333,8.66108888730059,-9.10060871260043,2.32117658576671e-19,8.56617652097601e-18,33.0225354228397,"IMP3"
-0.369179988813069,11.5143281371315,-9.09057372854116,2.53541272537935e-19,9.29758312078985e-18,32.9356446630354,"RPL35"
0.605977902990668,6.29018420946096,9.07420647975636,2.92753443865143e-19,1.06680091431109e-17,32.7941117104296,"ADCY4"
-0.529444392898065,6.3773260086681,-9.06367757543184,3.21088522793026e-19,1.16274181316425e-17,32.7031877637459,"SESN1"
0.398832758610942,4.79332200131675,9.1574310044557,4.36058154212307e-19,1.55958083055933e-17,32.6057152183254,"XAGE3"
-0.546459601184717,7.01853209629564,-9.03071829233457,4.28504747497017e-19,1.5420847869551e-17,32.4191854758726,"GLOD4"
-0.408322430346062,9.35923286777543,-9.02794156072184,4.39031691231082e-19,1.5605825883392e-17,32.3953021627561,"IRF8"
-0.787591758915221,4.15628259394522,-9.17687492566853,6.4214176427867e-19,2.24130685676543e-17,32.2388012583021,"NA..522"
1.02071657743022,5.78164474065339,9.00603599236054,5.31552717639018e-19,1.87793685731736e-17,32.2071223797787,"CXCL10"
-0.45930589582556,5.65678131597345,-9.00233950661834,5.48963030707782e-19,1.92769199995206e-17,32.1754088807437,"ABHD14B"
-0.32182414885837,9.18747585491219,-8.95783481597667,8.08459941468364e-19,2.80492029992078e-17,31.7945205799488,"TOP2B"
-0.318812307609646,8.83199861914685,-8.93432368870575,9.91223403215883e-19,3.41854071323383e-17,31.5939997888109,"UFC1"
-0.635714801252944,5.57535372042175,-8.92113947857588,1.11100446501058e-18,3.80897033743865e-17,31.4817656964902,"CLIC3"
0.368422871272356,4.63687158442917,9.07698512255378,1.4488568433878e-18,4.85241419109186e-17,31.4464175053109,"NA..634"
-0.430152977343304,7.45395030159002,-8.91133091010184,1.20929595506844e-18,4.12156515509795e-17,31.3983660028979,"MIS12"
-0.521019926862948,5.24413434572254,-8.90613538694519,1.2647932640387e-18,4.2855041940586e-17,31.3542238329696,"BAG3"
-0.513202038091107,6.32751189951835,-8.8945844475432,1.39735757441733e-18,4.70714522451977e-17,31.2561692206607,"DHRS3"
-0.475351110405275,3.74650588031447,-9.04499057005252,1.87762627926525e-18,6.21655237832163e-17,31.1940162106661,"NA..128"
-0.329026249806885,6.8408537409364,-8.88624817943803,1.50147192102162e-18,4.99972891402255e-17,31.1854759435932,"GTF2F2"
-0.395656877854947,12.9472149846633,-8.89982707000662,2.07775622178254e-18,6.84006792557275e-17,30.9847038170651,"RPL13AP3"
-0.330661691464212,9.71516138315291,-8.84391031509018,2.16082902961802e-18,7.07335785175527e-17,30.827379033753,"QARS"
0.321545510671636,10.7879032922586,8.82980532337928,2.43861551304781e-18,7.93783049584214e-17,30.7084258272414,"RHOG"
-0.505743727666212,7.03838564977942,-8.82427866657861,2.55683442587053e-18,8.27614450474517e-17,30.6618646941522,"LOC93622"
-0.43310849280642,4.59498588914204,-8.80134626954337,3.11091961578298e-18,1.00137045854703e-16,30.4689486775308,"ZNF329"
-0.415877688189785,5.96251389627247,-8.77936946385995,3.75266243723669e-18,1.20126663874859e-16,30.2845034001554,"RSAD1"
-0.28663169990144,8.67755179414716,-8.77255782458706,3.9769300764985e-18,1.26606224523254e-16,30.2274210524072,"IGBP1"
0.493100038493944,8.80232977078978,8.75229797739145,4.72522065493501e-18,1.4960616652838e-16,30.057881391822,"BST2"
-0.533123047041294,8.16151768325425,-8.89414596971968,6.31540920975198e-18,1.95676368777021e-16,30.0132333667099,"NA..99"
0.671034750092197,4.34921940119423,8.7426486025666,5.1289541220274e-18,1.61506305342537e-16,29.9772593949878,"GBP1P1"
0.351811745457821,5.62360591435729,8.74134895481938,5.18587331452153e-18,1.62415945861285e-16,29.9664068779407,"PIM3"
-0.270491900095986,4.91020003531341,-8.73752783978784,5.35686190786247e-18,1.668691284632e-16,29.9345077985485,"FAM223A"
0.22274160813682,3.87483456650339,8.70164404879096,7.26015997439959e-18,2.23751951551443e-16,29.6355709549167,"FAM132A"
-0.36105783891666,11.9865159198565,-8.6996347572041,7.38456790603943e-18,2.26381938876151e-16,29.6188655715779,"RPS18"
0.747824666399766,9.68649361993544,8.818082493782,1.15747733070141e-17,3.51121657281884e-16,29.4236308559511,"NA..49"
-0.504281141427363,5.74888005110215,-8.67451889442909,9.12917803361241e-18,2.78391881719738e-16,29.4103497339242,"RHOH"
0.508896920123601,5.38636011051819,8.79542749133943,1.38531663720782e-17,4.116166459478e-16,29.2487795724898,"NA..173"
-0.444524553333335,7.63052124484315,-8.63269385704457,1.29803512329133e-17,3.9170914085156e-16,29.0643417591302,"GLO1"
-0.441267208929209,5.63213856732265,-8.63199785999085,1.30564304063393e-17,3.91963511784094e-16,29.058596961579,"ZNF195"
-0.453527757101124,6.57508411842372,-8.62736824611047,1.35738200754484e-17,4.05395430500763e-16,29.0203947206707,"PRKRA"
-0.301747705070921,7.87949963490905,-8.60336624138642,1.6598672781762e-17,4.90677092334333e-16,28.8226394228724,"PPP2R1A"
-0.39509187763217,6.42342573750756,-8.59615907376319,1.76305595920689e-17,5.18535341504808e-16,28.7633577236094,"CLPP"
0.471890619024217,9.80324033308477,8.56637100194342,2.2610760114779e-17,6.61650222752675e-16,28.5188247556188,"HIST2H2BE"
-0.529849339241768,6.04024841633636,-8.56077495818485,2.36905952546258e-17,6.89765371383427e-16,28.472973556688,"GPX7"
-0.342324940791924,7.81035606091508,-8.5375052663671,2.87539846676485e-17,8.33002935821778e-16,28.2826093411321,"IARS2"
-0.397597783031999,5.45980179664256,-8.53578508309793,2.91681249084389e-17,8.40796595619379e-16,28.2685558542362,"SMARCAD1"
-0.370288987236807,10.8538298203199,-8.52228015322334,3.26307566284223e-17,9.35953484678609e-16,28.158314487118,"LTA4H"
-0.398011965095879,7.49717863765438,-8.50536011628335,3.75463798461341e-17,1.07164396467242e-15,28.0204225651925,"LSM7"
0.954110016482847,6.8538353767039,8.49570222686885,4.067281407226e-17,1.15518767026801e-15,27.9418276986267,"TCN1"
0.354832182713853,4.31627804324682,8.49202154294998,4.1930793286943e-17,1.18510739660755e-15,27.9118963630126,"NDN"
-0.443446228235006,8.83780479546519,-8.48010043476189,4.62747202694088e-17,1.30153266621823e-15,27.8150359974536,"PPA1"
-0.293001549411698,8.16045771073664,-8.46764032044722,5.12899798466999e-17,1.43562388034676e-15,27.7139303326349,"RNF44"
-0.589912613936891,4.8534267851898,-8.46007640861212,5.45923843951031e-17,1.52071286146744e-15,27.6526210641562,"KRT72"
-0.454310577353973,8.65815821441052,-8.56961875397376,8.14757202483704e-17,2.22674680716537e-15,27.5251749272392,"NA..77"
-0.71321673421705,8.96951589476439,-8.4434754690695,6.25940051692338e-17,1.73526155957196e-15,27.5182394984851,"CCR7"
0.600927384415156,6.59362989260298,8.43706777316942,6.59830585860289e-17,1.82050400689263e-15,27.4664355557721,"GPR160"
-0.33115443958707,9.31943686170792,-8.43481404565744,6.72176093952109e-17,1.84577643998034e-15,27.4482236026483,"EIF3G"
-0.986935706562129,6.05889745406223,-8.45207795144918,8.38286898222139e-17,2.28029778793384e-15,27.3564893360974,"NSG1"
-0.614683682845782,7.11560844417503,-8.40180276030139,8.81419351418759e-17,2.38642230005621e-15,27.1819805499538,"GPR18"
0.565489852663733,8.23564782608382,8.39891845527733,9.0249892371284e-17,2.43212965767079e-15,27.1587638340376,"HCG27"
0.441245005827949,9.03449916669543,8.39336339008064,9.44508948660646e-17,2.5335578002499e-15,27.1140700499599,"NMI"
-0.63475246050437,7.6760814804729,-8.39158845765294,9.58334322470373e-17,2.5587968038679e-15,27.0997954295595,"CTSW"
-0.347518359727074,9.41160864644909,-8.38650437784638,9.99050424582363e-17,2.65527438533496e-15,27.0589229432465,"CIB1"
0.391048954427074,8.31233641220027,8.38495142035067,1.01182436066275e-16,2.67694536332419e-15,27.0464428032105,"NLRC5"
0.453431023499681,4.83902811375027,8.50538657398256,1.3400460957528e-16,3.48171617883038e-15,27.0413152278442,"NA..150"
-0.410718885253588,6.46001777891444,-8.37519137271399,1.09587741939723e-16,2.88614262181253e-15,26.9680563601764,"CDK2AP2"
-0.320176521819006,6.29105553929737,-8.37322391471017,1.11363741391296e-16,2.91964487611389e-15,26.9522652201337,"SMG8"
0.365076012020426,11.0781300235551,8.35863401733452,1.25450497003336e-16,3.27414495332129e-15,26.8352713496851,"FRAT2"
